"","rated","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","opening_name","shortname","avgrating","starttime","gametype"
"1807","FALSE",43,"mate","white","10+5","martbryde",1742,"josephelbouhessaini",1218,"King's Pawn Game: Nimzowitsch Defense","King's Pawn Game",1480,"10","Classical"
"1808","TRUE",18,"resign","black","10+0","josephelbouhessaini",1317,"centuri",1538,"Scandinavian Defense","Scandinavian Defense",1427.5,"10","Classical"
"1809","FALSE",46,"mate","black","15+0","josephelbouhessaini",1317,"julien63000",1500,"King's Pawn Game: Leonardis Variation","King's Pawn Game",1408.5,"15","Classical"
"1810","TRUE",39,"mate","white","45+10","monty1987",1940,"josephelbouhessaini",1327,"King's Pawn Game: Nimzowitsch Defense","King's Pawn Game",1633.5,"45","Classical"
"1811","TRUE",3,"resign","white","10+0","nacim",1590,"edenshaul",1388,"English Opening","English Opening",1489,"10","Classical"
"1812","TRUE",26,"mate","black","10+0","edenshaul",1391,"djordjepunos1",1774,"Ruy Lopez: Steinitz Defense","Ruy Lopez",1582.5,"10","Classical"
"1813","TRUE",117,"mate","white","10+0","patroclos11",1686,"edenshaul",1400,"Scotch Game","Scotch Game",1543,"10","Classical"
"1814","TRUE",48,"mate","black","30+0","edenshaul",1408,"kioto",1577,"Italian Game: Anti-Fried Liver Defense","Italian Game",1492.5,"30","Classical"
"1815","TRUE",32,"mate","black","10+0","edenshaul",1418,"terrano",1741,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1579.5,"10","Classical"
"1816","TRUE",81,"mate","white","10+0","romius",2010,"edenshaul",1419,"Italian Game: Two Knights Defense |  Modern Bishop's Opening","Italian Game",1714.5,"10","Classical"
"1817","TRUE",29,"resign","black","10+0","polou70",1523,"edenshaul",1375,"Four Knights Game: Italian Variation","Four Knights Game",1449,"10","Classical"
"1818","FALSE",93,"resign","black","7+2","edenshaul",1375,"batanov0949",1992,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1683.5,"7","Blitz"
"1819","TRUE",95,"mate","white","8+25","dude_perfect",1281,"rogue_samurai",930,"French Defense: Normal Variation","French Defense",1105.5,"8","Blitz"
"1820","FALSE",80,"outoftime","black","10+0","drluzuriaga",1221,"dude_perfect",1281,"Sicilian Defense: Pin Variation","Sicilian Defense",1251,"10","Classical"
"1821","TRUE",47,"mate","white","15+0","dude_perfect",1278,"muorota",946,"English Opening: Anglo-Indian Defense |  King's Knight Variation","English Opening",1112,"15","Classical"
"1822","TRUE",18,"resign","black","15+0","muorota",950,"dude_perfect",1274,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1112,"15","Classical"
"1823","TRUE",31,"mate","white","15+0","dude_perfect",1270,"muorota",953,"Scotch Game","Scotch Game",1111.5,"15","Classical"
"1824","TRUE",61,"mate","white","10+0","dude_perfect",1245,"kuipertje",1277,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1261,"10","Classical"
"1825","TRUE",93,"mate","white","10+0","dude_perfect",1240,"spina1975",1012,"English Opening: Symmetrical Variation","English Opening",1126,"10","Classical"
"1826","FALSE",46,"outoftime","black","7+3","wolfevelyn",874,"dude_perfect",1255,"Sicilian Defense: Closed","Sicilian Defense",1064.5,"7","Blitz"
"1827","TRUE",28,"mate","black","20+0","seashark",1152,"dude_perfect",1246,"Sicilian Defense","Sicilian Defense",1199,"20","Classical"
"1828","TRUE",33,"mate","white","15+0","dude_perfect",1242,"muorota",953,"Ruy Lopez: Morphy Defense |  Graz Variation","Ruy Lopez",1097.5,"15","Classical"
"1829","TRUE",9,"resign","white","19+19","dude_perfect",1231,"costarica89",905,"Queen's Pawn Game: Zukertort Variation","Queen's Pawn Game",1068,"19","Classical"
"1830","TRUE",32,"mate","black","15+0","jrcasady",1268,"dude_perfect",1204,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1236,"15","Classical"
"1831","TRUE",115,"resign","white","15+0","edvin1965",1017,"dude_perfect",1223,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1120,"15","Classical"
"1832","TRUE",123,"mate","white","7+4","prototip",1276,"dude_perfect",1234,"King's Pawn Game: King's Head Opening #2","King's Pawn Game",1255,"7","Blitz"
"1833","TRUE",29,"mate","white","7+4","prototip",1190,"dude_perfect",1261,"Sicilian Defense: French Variation","Sicilian Defense",1225.5,"7","Blitz"
"1834","FALSE",41,"resign","white","20+0","dude_perfect",1249,"dannyyoung",1500,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1374.5,"20","Classical"
"1835","TRUE",35,"resign","white","30+0","dude_perfect",1256,"darkdoc199",1163,"English Opening: Anglo-Scandinavian Defense","English Opening",1209.5,"30","Classical"
"1836","TRUE",43,"resign","white","30+0","darkdoc199",1111,"dude_perfect",1275,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1193,"30","Classical"
"1837","TRUE",40,"resign","black","10+0","fandm-lancaster",1252,"david-innes",1770,"King's Pawn Game: Leonardis Variation","King's Pawn Game",1511,"10","Classical"
"1838","TRUE",57,"resign","white","10+0","caleb554",1689,"fandm-lancaster",1254,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1471.5,"10","Classical"
"1839","TRUE",35,"resign","white","10+0","carvaflu",2033,"fandm-lancaster",1256,"Van't Kruijs Opening","Van't Kruijs Opening",1644.5,"10","Classical"
"1840","TRUE",31,"mate","white","10+0","thejoker666_9",1444,"fandm-lancaster",1242,"Italian Game: Evans Gambit","Italian Game",1343,"10","Classical"
"1841","TRUE",19,"mate","white","10+0","daiodd",1495,"fandm-lancaster",1263,"Zukertort Opening: Tennison Gambit","Zukertort Opening",1379,"10","Classical"
"1842","TRUE",54,"mate","black","30+1","fandm-lancaster",1278,"marqueisss",1329,"Italian Game: Jerome Gambit","Italian Game",1303.5,"30","Classical"
"1843","TRUE",30,"resign","black","10+0","fandm-lancaster",1293,"literally_illiterate",1710,"Sicilian Defense: Hyperaccelerated Dragon","Sicilian Defense",1501.5,"10","Classical"
"1844","TRUE",31,"mate","white","10+0","jprata",1755,"fandm-lancaster",1293,"Queen's Gambit Declined","Queen's Gambit Declined",1524,"10","Classical"
"1845","TRUE",64,"resign","black","10+0","fandm-lancaster",1296,"fumbler",1702,"Sicilian Defense: Old Sicilian","Sicilian Defense",1499,"10","Classical"
"1846","TRUE",45,"mate","white","10+0","lyonfab",1680,"fandm-lancaster",1299,"Bishop's Opening","Bishop's Opening",1489.5,"10","Classical"
"1847","TRUE",56,"resign","black","10+0","fandm-lancaster",1302,"jsarda",1647,"King's Pawn Game: Macleod Attack","King's Pawn Game",1474.5,"10","Classical"
"1848","TRUE",19,"resign","white","10+0","fandm-lancaster",1302,"aorik",1236,"King's Pawn Game: Macleod Attack","King's Pawn Game",1269,"10","Classical"
"1849","TRUE",31,"resign","white","10+0","gideoni",1809,"fandm-lancaster",1314,"Italian Game","Italian Game",1561.5,"10","Classical"
"1850","TRUE",54,"outoftime","black","10+0","fandm-lancaster",1323,"sischen126",1451,"King's Pawn Game: King's Head Opening #2","King's Pawn Game",1387,"10","Classical"
"1851","TRUE",29,"resign","white","10+0","bayaw",1698,"fandm-lancaster",1327,"Bishop's Opening: Ponziani Gambit","Bishop's Opening",1512.5,"10","Classical"
"1852","TRUE",55,"resign","white","10+0","pranjul",1552,"fandm-lancaster",1334,"Bishop's Opening: Ponziani Gambit","Bishop's Opening",1443,"10","Classical"
"1853","TRUE",34,"mate","black","30+1","pablo1987",1289,"fandm-lancaster",1321,"Van't Kruijs Opening","Van't Kruijs Opening",1305,"30","Classical"
"1854","TRUE",81,"outoftime","white","10+0","fandm-lancaster",1297,"riri2104",1532,"Scandinavian Defense","Scandinavian Defense",1414.5,"10","Classical"
"1855","TRUE",56,"mate","black","10+0","fandm-lancaster",1302,"goandcheckers",1696,"Ruy Lopez: Berlin Defense #2","Ruy Lopez",1499,"10","Classical"
"1856","TRUE",35,"resign","white","30+1","fandm-lancaster",1282,"p_ps06",1428,"Sicilian Defense: Canal Attack |  Main Line","Sicilian Defense",1355,"30","Classical"
"1857","TRUE",30,"mate","black","30+1","fmendez",1453,"fandm-lancaster",1261,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1357,"30","Classical"
"1858","TRUE",98,"resign","black","30+1","robertov",1453,"fandm-lancaster",1222,"Queen's Pawn Game","Queen's Pawn Game",1337.5,"30","Classical"
"1859","TRUE",74,"outoftime","black","10+0","fandm-lancaster",1213,"ykosta",1519,"Sicilian Defense: Smith-Morra Gambit #2","Sicilian Defense",1366,"10","Classical"
"1860","TRUE",60,"mate","black","10+0","wishiwasbetter",2035,"hus1972",1629,"Queen's Pawn Game: London System","Queen's Pawn Game",1832,"10","Classical"
"1861","TRUE",79,"resign","white","10+0","hus1972",1609,"nailjafarov",1754,"Ruy Lopez: Berlin Defense #2","Ruy Lopez",1681.5,"10","Classical"
"1862","TRUE",52,"resign","white","10+0","hus1972",1584,"alirafie3334",1957,"French Defense: Queen's Knight","French Defense",1770.5,"10","Classical"
"1863","TRUE",68,"mate","black","10+0","bart123454352435",1374,"hus1972",1553,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1463.5,"10","Classical"
"1864","TRUE",40,"resign","black","10+0","milchvo",1813,"hus1972",1528,"Sicilian Defense: Four Knights Variation |  Exchange Variation","Sicilian Defense",1670.5,"10","Classical"
"1865","TRUE",71,"mate","white","10+0","hus1972",1503,"pimp9000",1819,"French Defense: Advance Variation |  Main Line","French Defense",1661,"10","Classical"
"1866","TRUE",37,"mate","white","10+0","hus1972",1467,"dinooni",1454,"Ruy Lopez","Ruy Lopez",1460.5,"10","Classical"
"1867","TRUE",28,"resign","white","10+0","hus1972",1429,"badradman",1384,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack","Sicilian Defense",1406.5,"10","Classical"
"1868","TRUE",51,"resign","white","10+0","hus1972",1385,"vsarunov",1637,"Ruy Lopez: Exchange Variation |  King's Bishop Variation","Ruy Lopez",1511,"10","Classical"
"1869","TRUE",19,"resign","white","10+0","hus1972",1306,"leopantheratigris",1546,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1426,"10","Classical"
"1870","TRUE",21,"resign","white","10+0","hus1972",1258,"enmerkar",1673,"French Defense: Knight Variation","French Defense",1465.5,"10","Classical"
"1871","TRUE",41,"resign","black","10+0","theanimal1990",1916,"hus1972",1222,"Scotch Game: Scotch Gambit |  Advance Variation","Scotch Game",1569,"10","Classical"
"1872","TRUE",65,"mate","white","10+0","hus1972",1155,"dinooni",1510,"Ruy Lopez","Ruy Lopez",1332.5,"10","Classical"
"1873","TRUE",37,"mate","white","10+0","hus1972",1132,"fil4ik",1227,"King's Pawn Game: Damiano Defense","King's Pawn Game",1179.5,"10","Classical"
"1874","FALSE",59,"resign","white","10+60","hus1972",1102,"gmsohum",1810,"Van't Kruijs Opening","Van't Kruijs Opening",1456,"10","Classical"
"1875","TRUE",22,"resign","black","10+0","sky1234",1023,"hus1972",1086,"French Defense: Queen's Knight","French Defense",1054.5,"10","Classical"
"1876","TRUE",106,"mate","black","10+0","hus1972",1098,"siggicv8",1249,"Van't Kruijs Opening","Van't Kruijs Opening",1173.5,"10","Classical"
"1877","TRUE",124,"mate","black","10+0","hus1972",1130,"franxisco",1210,"Van't Kruijs Opening","Van't Kruijs Opening",1170,"10","Classical"
"1878","TRUE",60,"mate","black","10+0","itams",1169,"hus1972",1104,"French Defense: Knight Variation","French Defense",1136.5,"10","Classical"
"1879","TRUE",88,"mate","black","10+0","hus1972",1114,"blazingheart",1384,"Van't Kruijs Opening","Van't Kruijs Opening",1249,"10","Classical"
"1880","TRUE",39,"mate","white","10+0","slavik26",1636,"hus1972",1116,"French Defense: Normal Variation","French Defense",1376,"10","Classical"
"1881","TRUE",28,"mate","black","10+0","hus1972",1074,"dunker62",2151,"Van't Kruijs Opening","Van't Kruijs Opening",1612.5,"10","Classical"
"1882","TRUE",64,"mate","black","5+10","kevchod",1425,"nima77",1447,"Italian Game: Anti-Fried Liver Defense","Italian Game",1436,"5","Blitz"
"1883","TRUE",127,"resign","black","20+0","eminn",1451,"kevchod",1414,"Sicilian Defense","Sicilian Defense",1432.5,"20","Classical"
"1884","TRUE",114,"resign","black","20+0","kevchod",1424,"lostrano",1431,"Italian Game: Two Knights Defense |  Modern Bishop's Opening","Italian Game",1427.5,"20","Classical"
"1885","TRUE",43,"resign","black","20+0","kevchod",1436,"temi4",1389,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1412.5,"20","Classical"
"1886","TRUE",19,"mate","white","10+0","kevchod",1426,"krmandli",1411,"Italian Game: Classical Variation |  Giuoco Pianissimo","Italian Game",1418.5,"10","Classical"
"1887","TRUE",69,"mate","white","5+10","deeptrouble",1399,"kevchod",1449,"Sicilian Defense: Closed Variation |  Traditional","Sicilian Defense",1424,"5","Blitz"
"1888","TRUE",39,"resign","white","15+3","kevchod",1441,"wecoole",1366,"Italian Game: Two Knights Defense |  Modern Bishop's Opening","Italian Game",1403.5,"15","Classical"
"1889","TRUE",40,"resign","black","20+10","kevchod",1453,"kingstabber",1369,"Italian Game: Classical Variation |  Giuoco Pianissimo","Italian Game",1411,"20","Classical"
"1890","TRUE",114,"resign","black","30+0","kevchod",1464,"marcossud185",1465,"Italian Game: Classical Variation |  Giuoco Pianissimo","Italian Game",1464.5,"30","Classical"
"1891","TRUE",70,"resign","black","30+0","marcossud185",1476,"kevchod",1453,"Sicilian Defense: Closed Variation |  Traditional","Sicilian Defense",1464.5,"30","Classical"
"1892","TRUE",91,"outoftime","white","10+2","bocs",1497,"kevchod",1462,"Sicilian Defense: Delayed Alapin","Sicilian Defense",1479.5,"10","Classical"
"1893","TRUE",51,"resign","black","10+25","kevchod",1472,"prasanth1981",1498,"Caro-Kann Defense","Caro-Kann Defense",1485,"10","Classical"
"1894","TRUE",93,"resign","black","20+15","kamaleon2016",1459,"kevchod",1461,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1460,"20","Classical"
"1895","TRUE",89,"mate","white","8+0","jankhead",1456,"kevchod",1472,"Sicilian Defense","Sicilian Defense",1464,"8","Blitz"
"1896","TRUE",43,"resign","white","8+0","kevchod",1462,"niilo22",1441,"Italian Game: Classical Variation #2","Italian Game",1451.5,"8","Blitz"
"1897","TRUE",42,"resign","black","9+3","liveandletmate",1450,"kevchod",1452,"Sicilian Defense: Staunton-Cochrane Variation","Sicilian Defense",1451,"9","Blitz"
"1898","TRUE",43,"mate","white","9+3","kevchod",1441,"liveandletmate",1462,"Italian Game: Anti-Fried Liver Defense","Italian Game",1451.5,"9","Blitz"
"1899","TRUE",66,"resign","white","8+5","jonwlo",1451,"kevchod",1451,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1451,"8","Blitz"
"1900","TRUE",100,"outoftime","black","8+0","kevchod",1461,"mihei_pozitiv4ik_jw",1491,"Italian Game: Anti-Fried Liver Defense","Italian Game",1476,"8","Blitz"
"1901","TRUE",51,"resign","white","12+8","madarsani",1465,"kevchod",1472,"Sicilian Defense","Sicilian Defense",1468.5,"12","Classical"
"1902","TRUE",54,"outoftime","black","9+9","georgesoros",1450,"kevchod",1452,"Sicilian Defense: McDonnell Attack","Sicilian Defense",1451,"9","Blitz"
"1903","TRUE",36,"resign","black","15+2","kevchod",1464,"black_horse7",1415,"Italian Game: Anti-Fried Liver Defense","Italian Game",1439.5,"15","Classical"
"1904","TRUE",63,"resign","black","5+5","daduke",1417,"kevchod",1454,"Sicilian Defense: Modern Variations |  Main Line","Sicilian Defense",1435.5,"5","Blitz"
"1905","TRUE",65,"mate","white","30+0","kevchod",1443,"rararasputin",1454,"Italian Game: Giuoco Pianissimo","Italian Game",1448.5,"30","Classical"
"1906","TRUE",96,"resign","white","10+0","tuing206",1471,"kevchod",1454,"Sicilian Defense","Sicilian Defense",1462.5,"10","Classical"
"1907","TRUE",50,"resign","black","15+15","kevchod",1465,"inggio",1438,"Sicilian Defense: Scheveningen Variation |  Classical Variation #2","Sicilian Defense",1451.5,"15","Classical"
"1908","TRUE",81,"resign","white","45+15","flavioleo",1417,"kevchod",1477,"Sicilian Defense","Sicilian Defense",1447,"45","Classical"
"1909","TRUE",21,"resign","white","5+5","solomonmc",1510,"kevchod",1483,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1496.5,"5","Blitz"
"1910","TRUE",35,"resign","white","15+16","jaxcdowns",1480,"kevchod",1494,"Sicilian Defense: Najdorf Variation","Sicilian Defense",1487,"15","Classical"
"1911","TRUE",42,"resign","black","10+0","kevchod",1498,"wibe",1768,"Italian Game: Anti-Fried Liver Defense","Italian Game",1633,"10","Classical"
"1912","TRUE",75,"resign","white","10+0","karatel44",1435,"kevchod",1523,"Sicilian Defense: Smith-Morra Gambit #2","Sicilian Defense",1479,"10","Classical"
"1913","TRUE",21,"resign","white","10+10","sigve",1514,"kevchod",1547,"Sicilian Defense: Accelerated Dragon |  Modern Variation","Sicilian Defense",1530.5,"10","Classical"
"1914","TRUE",78,"mate","black","10+3","kevchod",1568,"maneken",1581,"French Defense: Classical Variation |  Steinitz Variation","French Defense",1574.5,"10","Classical"
"1915","TRUE",38,"mate","black","15+5","moaffaq",1475,"kevchod",1560,"Sicilian Defense: Canal-Sokolsky Attack","Sicilian Defense",1517.5,"15","Classical"
"1916","TRUE",113,"draw","draw","20+0","kevchod",1561,"ali110",1525,"Italian Game","Italian Game",1543,"20","Classical"
"1917","TRUE",40,"resign","white","10+15","kevchod",1553,"nurik88",1459,"Italian Game: Classical Variation |  Giuoco Pianissimo","Italian Game",1506,"10","Classical"
"1918","TRUE",42,"draw","draw","10+15","nurik88",1456,"kevchod",1556,"Sicilian Defense: Bowdler Attack","Sicilian Defense",1506,"10","Classical"
"1919","TRUE",40,"mate","black","10+3","kevchod",1547,"sukhankin",1513,"Italian Game: Schilling-Kostic Gambit","Italian Game",1530,"10","Classical"
"1920","TRUE",76,"resign","white","11+0","alexandre_silva",1477,"kevchod",1560,"Van't Kruijs Opening","Van't Kruijs Opening",1518.5,"11","Classical"
"1921","TRUE",89,"resign","white","11+0","kevchod",1551,"alexandre_silva",1486,"French Defense: Winawer Variation |  Advance Variation","French Defense",1518.5,"11","Classical"
"1922","TRUE",88,"resign","black","10+0","kekekeme",1580,"jjplayz",1763,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1671.5,"10","Classical"
